latitude,longitude,velocity,direction,distance,dir_diff
35.1070137,129.0943756,17.0,354.0,5.092734674885959,1.0
35.1070557,129.0943756,17.0,355.0,4.670193369176593,1.0
35.1071014,129.0943604,18.0,355.0,5.266368686541427,0.0
35.1071472,129.0943604,18.0,353.0,5.092734674885959,-2.0
35.1071892,129.0943451,18.0,351.0,4.87316802980526,-2.0
35.107235,129.0943451,17.0,353.0,5.092734675593283,2.0
35.1072807,129.0943451,17.0,353.0,5.08161516568692,0.0
35.1073227,129.0943298,17.0,353.0,4.873167378047729,0.0
35.1073647,129.0943298,16.0,352.0,4.670193369883917,-1.0
35.1074066,129.0943298,15.0,353.0,4.659073861392202,1.0
35.1074448,129.0943146,14.0,352.0,4.4670301350100985,-1.0
35.1074791,129.0943146,13.0,349.0,3.813991252095443,-3.0
35.1075096,129.0942993,12.0,347.0,3.665921135946197,-2.0
35.1075478,129.0942993,11.0,350.0,4.2476520648818745,3.0
35.1075706,129.0942841,11.0,349.0,2.8877820964944654,-1.0
35.1075974,129.0942841,11.0,351.0,2.9800281505830735,2.0
35.1076241,129.0942841,11.0,352.0,2.968908642091359,1.0
35.1076546,129.0942688,12.0,351.0,3.6659201952175047,-1.0
35.1076851,129.0942688,12.0,350.0,3.3914499470934008,-1.0
35.1077156,129.0942535,13.0,350.0,3.665919801046109,0.0
35.1077499,129.0942535,13.0,350.0,3.813991252095443,0.0
35.1077843,129.0942383,14.0,350.0,4.067341448532556,0.0
35.1078186,129.0942383,14.0,349.0,3.813991252095443,-1.0
35.1078568,129.094223,14.0,348.0,4.469851985771423,-1.0
35.1078911,129.094223,14.0,345.0,3.813991252095443,-3.0
35.1079254,129.0942078,14.0,349.0,4.056885107714439,4.0
35.1079636,129.0942078,15.0,348.0,4.2476520648818745,-1.0
35.1080017,129.0941925,14.0,347.0,4.459285809815383,-1.0
35.108036,129.0941772,15.0,348.0,4.059993764181692,1.0
35.1080742,129.0941772,15.0,347.0,4.2476520648818745,-1.0
35.1081123,129.094162,15.0,349.0,4.456454524973562,2.0
35.1081505,129.094162,15.0,351.0,4.2476520648818745,2.0
35.1081886,129.0941467,14.0,352.0,4.459284812994925,1.0
35.1082268,129.0941467,14.0,352.0,4.2476520641745505,0.0
35.1082611,129.0941467,13.0,353.0,3.813991252802767,1.0
35.1082993,129.0941315,12.0,355.0,4.467025646409685,2.0
35.1083221,129.0941315,10.0,355.0,2.535247829304927,0.0
35.108345,129.0941315,7.0,354.0,2.5463673370893174,-1.0
35.1083603,129.0941315,5.0,355.0,1.7012847277925576,1.0
35.1083755,129.0941315,3.0,359.0,1.6901652193008434,4.0
35.1083832,129.0941315,3.0,357.0,0.8562021177884739,-2.0
35.1083908,129.0941315,3.0,358.0,0.8450826100040837,1.0
35.1084023,129.0941315,4.0,1.0,1.2787434227905157,-357.0
35.1084175,129.0941315,5.0,0.0,1.6901652193008434,-1.0
35.1084328,129.0941315,5.0,358.0,1.7012847277925576,358.0
35.1084442,129.0941315,5.0,357.0,1.2676239142988015,-1.0
35.1084595,129.0941315,6.0,355.0,1.7012847277925576,-2.0
35.1084785,129.0941315,7.0,359.0,2.1127065243028853,4.0
35.1084976,129.0941315,8.0,0.0,2.1238260327945993,-359.0
35.1085205,129.0941315,10.0,4.0,2.5463673370893174,4.0
35.1085472,129.0941315,11.0,7.0,2.968908642091359,3.0
35.1085777,129.0941315,12.0,10.0,3.3914499470934008,3.0
35.1086159,129.0941467,13.0,15.0,4.467023983843799,5.0
35.1086502,129.094162,14.0,11.0,4.059990169290387,-4.0
35.1086769,129.094162,14.0,10.0,2.968908642091359,-1.0
35.1087227,129.0941772,15.0,6.0,5.277091702634784,-4.0
35.1087532,129.0941772,15.0,2.0,3.391449947800725,-4.0
35.108799,129.0941772,16.0,357.0,5.092734674178635,355.0
35.1088333,129.0941772,15.0,355.0,3.813991252095443,-2.0
35.1088715,129.094162,16.0,353.0,4.46702264088636,-2.0
35.1089096,129.094162,16.0,353.0,4.23653255639016,0.0
35.1089668,129.0941467,15.0,352.0,6.51084770067398,-1.0
35.1089897,129.0941467,15.0,353.0,2.5463673385039653,1.0
35.109024,129.0941467,14.0,354.0,3.813991251388119,1.0
35.1090584,129.0941467,13.0,355.0,3.8251107605871573,1.0
35.1090889,129.0941315,12.0,352.0,3.6624671438546033,-3.0
35.1091232,129.0941315,12.0,354.0,3.813991251388119,2.0
35.1091537,129.0941315,11.0,355.0,3.3914499470934008,1.0
35.1091805,129.0941315,11.0,355.0,2.9800281505830735,0.0
35.1092148,129.0941162,11.0,355.0,4.059986863403621,0.0
35.1092377,129.0941162,10.0,358.0,2.5463673377966414,3.0
35.1092606,129.0941162,9.0,358.0,2.5463673370893174,0.0
35.1092834,129.0941162,8.0,358.0,2.535247830012251,0.0
35.1093063,129.0941162,8.0,1.0,2.5463673370893174,-357.0
35.1093254,129.0941162,8.0,4.0,2.1238260327945993,3.0
35.1093521,129.0941162,7.0,5.0,2.968908642091359,1.0
35.1093674,129.0941315,7.0,6.0,2.1980277710894005,1.0
35.1093826,129.0941315,6.0,9.0,1.6901652200081674,3.0
35.1094017,129.0941315,6.0,11.0,2.1238260320872753,2.0
35.109417,129.0941315,6.0,13.0,1.7012847277925576,2.0
35.109436,129.0941467,7.0,18.0,2.5249247790191975,5.0
35.1094551,129.0941467,8.0,20.0,2.1238260320872753,2.0
35.109478,129.094162,9.0,29.0,2.9018852324104167,9.0
35.1094933,129.0941772,9.0,30.0,2.192278089795925,1.0
35.1095123,129.0941925,8.0,31.0,2.529916682569684,1.0
35.1095314,129.0941925,8.0,31.0,2.1238260327945993,0.0
35.1095505,129.0942078,9.0,36.0,2.5392094750162166,5.0
35.1095695,129.0942383,10.0,37.0,3.4872281020995954,1.0
35.1095886,129.0942535,10.0,42.0,2.5342348238461674,5.0
35.1096077,129.0942688,9.0,48.0,2.5392089401987703,6.0
35.109623,129.0942993,9.0,55.0,3.254472343059579,7.0
35.1096344,129.0943146,7.0,60.0,1.8825020486855677,5.0
35.109642,129.0943451,7.0,64.0,2.9002380627968187,4.0
35.1096497,129.0943604,7.0,67.0,1.6340210605968066,3.0
35.1096573,129.0943756,6.0,71.0,1.6204537191909754,4.0
35.1096649,129.0944061,5.0,73.0,2.9002373146025033,2.0
35.1096649,129.0944061,4.0,75.0,0.0,2.0
35.1096687,129.0944366,4.0,78.0,2.8063770158362,3.0
35.1096687,129.0944366,3.0,79.0,0.0,1.0
35.1096725,129.0944519,4.0,80.0,1.4544699164630626,1.0
35.1096725,129.0944672,5.0,81.0,1.3917404546630292,1.0
35.1096764,129.0944824,6.0,83.0,1.4490570553156543,2.0
35.1096764,129.0944977,7.0,83.0,1.391740388059827,0.0
35.1096802,129.0945282,8.0,83.0,2.8063766287948138,0.0
35.109684,129.0945587,9.0,86.0,2.8063764986147253,3.0
35.109684,129.0945892,10.0,84.0,2.774384175177242,-2.0
35.109684,129.0946198,12.0,90.0,2.7834805165378973,6.0
35.109684,129.0946503,13.0,90.0,2.774384175177242,0.0
35.109684,129.094696,13.0,89.0,4.157028089771002,-1.0
35.109684,129.0947418,14.0,87.0,4.1661244334461704,-2.0
35.109684,129.0947876,14.0,88.0,4.166124431131657,1.0
35.109684,129.0948334,15.0,89.0,4.1661244334461704,1.0
35.1096878,129.0948944,15.0,88.0,5.564833321761778,-1.0
35.1096878,129.0949249,16.0,86.0,2.774384045810503,-2.0
35.1096916,129.0949707,16.0,85.0,4.187497047262356,-1.0
35.1096954,129.0950317,17.0,85.0,5.5648328057886465,0.0
35.1096954,129.0950775,17.0,85.0,4.166123850659559,0.0
35.1096992,129.0951385,17.0,84.0,5.564832547802045,-1.0
35.1097031,129.0951843,16.0,85.0,4.188633093304003,1.0
35.1097069,129.0952301,15.0,89.0,4.187496269164738,4.0
35.1097031,129.0952759,14.0,96.0,4.1874962668620395,7.0
35.1096954,129.0953369,14.0,106.0,5.614436814979956,10.0
35.109684,129.0953674,15.0,115.0,3.050258489045522,9.0
35.1096649,129.0954132,15.0,125.0,4.676241428724311,10.0
35.1096382,129.0954437,15.0,138.0,4.063450775684824,13.0
35.1096115,129.0954742,15.0,146.0,4.063451396298854,8.0
35.1095772,129.0955048,16.0,154.0,4.721685088767102,8.0
35.109539,129.09552,16.0,163.0,4.467018936428141,9.0
35.1095009,129.0955353,15.0,170.0,4.459277615493016,7.0
35.1094589,129.0955353,16.0,173.0,4.670193369883917,3.0
35.1094208,129.0955505,16.0,176.0,4.456447436792796,3.0
35.1093788,129.0955505,16.0,179.0,4.670193369883917,3.0
35.1093369,129.0955505,16.0,179.0,4.659073861392202,0.0
35.1092949,129.0955505,16.0,179.0,4.670193369883917,0.0
35.1092529,129.0955505,16.0,179.0,4.670193369883917,0.0
35.1092148,129.0955505,15.0,179.0,4.236532557804809,0.0
35.1091728,129.0955505,15.0,178.0,4.670193369176593,-1.0
35.109127,129.0955505,16.0,177.0,5.092734674885959,-1.0
35.1090927,129.0955505,16.0,176.0,3.813991252095443,-1.0
35.1090431,129.0955505,16.0,176.0,5.515275979180676,0.0
35.1090126,129.0955505,16.0,178.0,3.3914499470934008,2.0
35.1089706,129.0955505,16.0,178.0,4.670193369883917,0.0
35.1089172,129.0955658,16.0,177.0,6.098741692853046,-1.0
35.1088753,129.0955658,16.0,177.0,4.659073861392202,0.0
35.1088448,129.0955658,16.0,175.0,3.3914499470934008,-2.0
35.1088028,129.0955658,16.0,175.0,4.670193369883917,0.0
35.1087608,129.0955658,16.0,175.0,4.670193369883917,0.0
35.1087189,129.0955811,16.0,178.0,4.86250502101917,3.0
35.1086807,129.0955811,15.0,178.0,4.2476520648818745,0.0
35.1086388,129.0955811,15.0,177.0,4.659073861392202,-1.0
35.1086006,129.0955811,15.0,176.0,4.2476520648818745,-1.0
35.1085625,129.0955811,16.0,174.0,4.236532557097485,-2.0
35.1085205,129.0955963,15.0,172.0,4.870571210287283,-2.0
35.1084824,129.0955963,15.0,170.0,4.236532557097485,-2.0
35.1084442,129.0956116,14.0,167.0,4.469848659296955,-3.0
35.1084099,129.0956116,14.0,165.0,3.813991252095443,-2.0
35.1083679,129.0956268,14.0,165.0,4.870571944585767,0.0
35.1083374,129.0956421,14.0,167.0,3.6659155706717144,2.0
35.1083031,129.0956573,13.0,169.0,4.0568827261192615,2.0
35.1082687,129.0956573,13.0,171.0,3.825110759879833,2.0
35.1082382,129.0956573,12.0,174.0,3.3914499470934008,3.0
35.1082039,129.0956726,12.0,176.0,4.0599925818257,2.0
35.1081696,129.0956573,12.0,188.0,4.059992781954708,12.0
35.108139,129.0956573,11.0,188.0,3.402569454877791,0.0
35.1081161,129.0956573,11.0,191.0,2.5463673377966414,3.0
35.1080894,129.0956421,11.0,197.0,3.2750873135842444,6.0
35.1080627,129.0956421,10.0,194.0,2.968908642091359,-3.0
35.1080399,129.0956268,9.0,184.0,2.8921445519614735,-10.0
35.1080093,129.0956268,9.0,180.0,3.402569455585115,-4.0
35.1079865,129.0956268,10.0,176.0,2.535247829304927,-4.0
35.1079636,129.0956268,9.0,178.0,2.5463673377966414,2.0
35.1079369,129.0956421,9.0,177.0,3.2789391402533075,-1.0
35.107914,129.0956421,10.0,174.0,2.5463673370893174,-3.0
35.1078873,129.0956421,9.0,176.0,2.968908642091359,2.0
35.1078568,129.0956421,9.0,177.0,3.3914499470934008,1.0
35.1078377,129.0956421,9.0,177.0,2.1238260327945993,0.0
35.1078148,129.0956421,8.0,172.0,2.5463673370893174,-5.0
35.1077881,129.0956573,8.0,176.0,3.2750894716256513,4.0
35.1077728,129.0956573,7.0,175.0,1.7012847277925576,-1.0
35.1077576,129.0956573,6.0,176.0,1.6901652193008434,1.0
35.1077423,129.0956573,5.0,175.0,1.7012847277925576,-1.0
35.1077271,129.0956573,3.0,179.0,1.6901652200081674,4.0
35.1077194,129.0956573,2.0,175.0,0.8562021170811499,-4.0
35.1077118,129.0956573,1.0,171.0,0.8450826107114078,-4.0
35.107708,129.0956573,2.0,174.0,0.42254130429471776,3.0
35.1077042,129.0956573,2.0,179.0,0.42254130500204184,5.0
35.1076965,129.0956573,1.0,176.0,0.8562021170811499,-3.0
35.1076927,129.0956573,1.0,179.0,0.42254130500204184,3.0
35.1076889,129.0956573,0.0,193.0,0.42254130570936593,14.0
35.1076813,129.0956573,1.0,184.0,0.42254130429471776,8.0
35.1076775,129.0956573,2.0,179.0,0.42254130500204184,-5.0
35.1076698,129.0956573,3.0,180.0,0.856202118495798,1.0
35.1076584,129.0956573,4.0,178.0,1.2676239142988015,-2.0
35.1076469,129.0956573,4.0,178.0,1.2787434220831917,0.0
35.1076355,129.0956726,4.0,174.0,1.8825271421199772,-4.0
35.1076241,129.0956726,4.0,183.0,1.2676239142988015,9.0
35.1076126,129.0956726,4.0,188.0,1.2787434227905157,5.0
35.1076012,129.0956726,4.0,176.0,1.2676239150061255,-12.0
35.1075897,129.0956726,3.0,176.0,1.2787434227905157,0.0
35.1075821,129.0956726,2.0,185.0,0.8450826092967596,9.0
35.1075745,129.0956726,2.0,179.0,0.8450826100040837,-6.0
35.1075668,129.0956726,3.0,180.0,0.8562021177884739,1.0
35.1075592,129.0956726,2.0,178.0,0.8450826100040837,-2.0
35.1075516,129.0956726,2.0,165.0,0.8450826092967596,-13.0
35.1075439,129.0956726,2.0,159.0,0.8562021177884739,-6.0
35.1075401,129.0956726,1.0,170.0,0.42254130500204184,11.0
35.1075363,129.0956726,1.0,167.0,0.42254130500204184,-3.0
35.1075325,129.0956726,0.0,167.0,0.42254130500204184,0.0
35.1075287,129.0956726,1.0,173.0,0.42254130429471776,173.0
35.1075249,129.0956726,2.0,173.0,0.42254130500204184,0.0
35.1075172,129.0956726,4.0,174.0,0.856202118495798,1.0
35.1075058,129.0956726,5.0,176.0,1.2676239142988015,2.0
35.1074867,129.0956879,6.0,176.0,2.5392286142830374,0.0
35.1074753,129.0956879,6.0,175.0,1.2676239150061255,-1.0
35.10746,129.0956879,7.0,175.0,1.7012847270852336,0.0
35.1074371,129.0956879,8.0,174.0,2.5463673377966414,-1.0
35.1074142,129.0956879,9.0,176.0,2.5463673370893174,2.0
35.1073914,129.0956879,10.0,176.0,2.535247830012251,0.0
35.1073608,129.0956879,12.0,174.0,3.402569454877791,-2.0
35.1073303,129.0957031,13.0,174.0,3.662478212119593,0.0
35.1072998,129.0957031,13.0,174.0,3.3914499470934008,0.0
35.1072617,129.0957031,14.0,174.0,4.23653255639016,0.0
35.1072273,129.0957031,15.0,175.0,3.8251107605871573,1.0
35.1071854,129.0957184,15.0,176.0,4.862512516557862,1.0
35.1071358,129.0957184,16.0,174.0,5.515275979180676,-2.0
35.1071053,129.0957184,17.0,174.0,3.3914499470934008,0.0
35.1070442,129.0957336,17.0,175.0,6.933291155915959,1.0
35.1070175,129.0957336,17.0,174.0,2.968908642091359,-1.0
35.1069603,129.0957336,18.0,175.0,6.36035858918476,1.0
35.106926,129.0957336,18.0,175.0,3.813991252095443,0.0
35.1068687,129.0957489,18.0,176.0,6.52171806730013,1.0
35.1068306,129.0957489,18.0,174.0,4.236532557097485,-2.0
35.1067848,129.0957489,19.0,173.0,5.092734674885959,-1.0
35.1067276,129.0957642,18.0,174.0,6.51085566585637,1.0
35.1066856,129.0957642,19.0,175.0,4.670193369883917,1.0
35.106636,129.0957642,19.0,175.0,5.515275979180676,0.0
35.1065865,129.0957794,19.0,175.0,5.675172845775549,0.0
35.1065292,129.0957794,19.0,173.0,6.371478097676475,-2.0
35.1064873,129.0957947,19.0,173.0,4.862515928046013,0.0
35.1064377,129.0957947,19.0,175.0,5.515275979180676,2.0
35.1063805,129.0957947,19.0,176.0,6.360358589892084,1.0
35.1063423,129.0957947,19.0,175.0,4.2476520648818745,-1.0
35.1062927,129.0958099,19.0,175.0,5.68595913416928,0.0
35.1062431,129.0958099,19.0,174.0,5.515275979180676,-1.0
35.1061859,129.0958252,19.0,175.0,6.510857643245107,1.0
35.1061478,129.0958252,20.0,175.0,4.236532557097485,0.0
35.1060905,129.0958252,19.0,176.0,6.37147809696915,1.0
35.106041,129.0958252,19.0,174.0,5.5041564721036105,-2.0
35.1060028,129.0958405,19.0,176.0,4.469861640680283,2.0
35.105957,129.0958405,18.0,176.0,5.092734674885959,0.0
35.1059074,129.0958405,18.0,174.0,5.515275979180676,-2.0
35.1058617,129.0958557,18.0,175.0,5.266374004255425,1.0
35.1058159,129.0958557,17.0,175.0,5.092734674178635,0.0
35.1057625,129.0958557,17.0,174.0,5.937817284890042,-1.0
35.1057281,129.095871,17.0,173.0,4.07045458095188,-1.0
35.1056862,129.095871,16.0,175.0,4.659073861392202,2.0
35.1056442,129.095871,15.0,175.0,4.670193369883917,0.0
35.1056023,129.0958862,14.0,176.0,4.859924275509495,1.0
35.1055756,129.0958862,13.0,177.0,2.968908642091359,1.0
35.1055412,129.0958862,11.0,178.0,3.8251107605871573,1.0
35.1055107,129.0958862,8.0,186.0,3.3914499463860768,8.0
35.1054955,129.0958862,6.0,182.0,1.6901652193008434,-4.0
35.1054688,129.0958862,4.0,166.0,2.968908642798683,-16.0
35.1054611,129.0958862,4.0,169.0,0.8562021177884739,3.0
35.1054535,129.0959015,2.0,165.0,1.6282832911765341,-4.0
35.1054497,129.0959015,1.0,171.0,0.42254130500204184,6.0
35.1054459,129.0959015,0.0,0.0,0.42254130500204184,-171.0
35.1054382,129.0959015,1.0,176.0,0.42254130429471776,176.0
35.1054344,129.0959015,2.0,169.0,0.42254130500204184,-7.0
35.1054268,129.0959015,2.0,176.0,0.8450826100040837,7.0
35.105423,129.0959015,3.0,172.0,0.42254130429471776,-4.0
35.1054153,129.0959015,2.0,172.0,0.856202118495798,0.0
35.1054077,129.0959015,2.0,173.0,0.8450826092967596,1.0
35.1054001,129.0959167,2.0,176.0,1.62051523271309,3.0
35.1053963,129.0959167,1.0,178.0,0.42254130429471776,2.0
35.1053886,129.0959015,1.0,169.0,1.6263417865265788,-9.0
35.1053848,129.0959015,1.0,164.0,0.42254130429471776,-5.0
35.1053848,129.0959015,0.0,176.0,0.0,12.0
35.1053772,129.0959015,2.0,180.0,0.42254130500204184,180.0
35.1053734,129.0959015,4.0,176.0,0.42254130500204184,-4.0
35.1053619,129.0959015,5.0,175.0,1.2787434227905157,-1.0
35.1053429,129.0959015,5.0,170.0,2.1127065250102093,-5.0
35.1053314,129.0959167,5.0,172.0,1.883372738661575,2.0
35.1053162,129.0959167,6.0,171.0,1.6901652200081674,-1.0
35.1052971,129.0959167,9.0,171.0,2.1238260320872753,0.0
35.1052666,129.0959167,11.0,174.0,3.3914499470934008,3.0
35.1052399,129.0959167,12.0,176.0,2.968908642091359,2.0
35.1052094,129.095932,11.0,176.0,3.665935850772359,0.0
35.1051712,129.095932,11.0,173.0,4.2476520648818745,-3.0
35.1051445,129.095932,11.0,172.0,2.968908642091359,-1.0
35.1051216,129.095932,12.0,171.0,2.5463673377966414,-1.0
35.1050873,129.0959473,12.0,172.0,4.060010825459848,1.0
35.1050568,129.0959473,12.0,171.0,3.3914499470934008,-1.0
35.1050262,129.0959625,12.0,172.0,3.67279197658863,1.0
35.1049957,129.0959625,12.0,169.0,3.3914499463860768,-3.0
35.1049652,129.0959778,12.0,168.0,3.665937433052509,-1.0
35.1049347,129.0959778,12.0,167.0,3.3914499470934008,-1.0
35.1049042,129.095993,12.0,165.0,3.662493750525801,-2.0
35.1048737,129.095993,9.0,166.0,3.391449947800725,1.0
35.1048508,129.0960083,8.0,168.0,2.9019229410895075,2.0
35.1048317,129.0960083,5.0,170.0,2.1238260327945993,2.0
35.1048203,129.0960083,4.0,173.0,1.2676239150061255,3.0
35.1048088,129.0960083,3.0,175.0,1.2787434220831917,2.0
35.1048012,129.0960083,1.0,173.0,0.8450826107114078,-2.0
35.1047974,129.0960236,1.0,174.0,1.4545495145391107,1.0
35.1047935,129.0960236,2.0,176.0,0.4336608127864321,2.0
35.1047859,129.0960236,2.0,181.0,0.8450826092967596,5.0
35.1047783,129.0960236,4.0,171.0,0.8450826107114078,-10.0
35.104763,129.0960236,5.0,166.0,1.7012847277925576,-5.0
35.1047516,129.0960236,5.0,165.0,1.2676239142988015,-1.0
35.1047363,129.0960236,5.0,168.0,1.7012847277925576,3.0
35.1047211,129.0960388,7.0,173.0,2.1837113239299284,5.0
35.1046867,129.0960388,11.0,189.0,3.825110759879833,16.0
35.1046677,129.0960236,11.0,199.0,2.524968901113876,10.0
35.1046448,129.0960083,11.0,219.0,2.901924628819226,20.0
35.1046219,129.0959778,12.0,238.0,3.7659193055648257,19.0
35.1046104,129.0959473,12.0,254.0,3.0550531213736867,16.0
35.1046028,129.0959167,13.0,262.0,2.9091053264383837,8.0
35.1046028,129.095871,13.0,266.0,4.157287267781165,4.0
35.104599,129.0958252,13.0,268.0,4.187755848739596,2.0
35.104599,129.0957794,13.0,267.0,4.166384370503532,-1.0
35.104599,129.0957489,13.0,266.0,2.774557277366101,-1.0
35.1045952,129.0957031,13.0,266.0,4.187756041985987,0.0
35.1045914,129.0956726,13.0,262.0,2.8065477578487816,-4.0
35.1045876,129.0956268,12.0,263.0,4.187756430710191,1.0
35.1045837,129.0955963,10.0,263.0,2.808243631660621,0.0
35.1045837,129.0955505,9.0,264.0,4.166385152565514,1.0
35.1045761,129.09552,9.0,259.0,2.900402784047502,-5.0
35.1045723,129.0955048,6.0,255.0,1.4458509904754904,-4.0
35.1045723,129.0954895,5.0,263.0,1.3918275444263049,8.0
35.1045685,129.095459,8.0,269.0,2.8065485284696656,6.0
35.1045685,129.0954285,12.0,270.0,2.7745583178875433,1.0
35.1045685,129.0953827,14.0,269.0,4.166385929515687,-1.0
35.1045685,129.0953522,17.0,268.0,2.7745583132582268,-1.0
35.1045685,129.0952911,18.0,266.0,5.558213543458463,-2.0
35.1045647,129.0952454,17.0,266.0,4.178707206000658,0.0
35.1045609,129.0951843,18.0,265.0,5.5742518125154135,-1.0
35.104557,129.095108,18.0,264.0,6.954479130098143,-1.0
35.1045532,129.0950623,15.0,268.0,4.178707791837582,4.0
35.1045532,129.0950165,16.0,266.0,4.166386709262417,-2.0
35.1045494,129.0949554,16.0,267.0,5.574252594452156,1.0
35.1045456,129.0949097,13.0,268.0,4.178708177548962,1.0
35.1045456,129.0948792,13.0,267.0,2.774559092763786,-1.0
35.1045418,129.0948334,13.0,260.0,4.18775875990725,-7.0
35.1045341,129.0948029,13.0,240.0,2.9036634933098866,-20.0
35.1045113,129.0947571,13.0,222.0,4.877117259363616,-18.0
35.1044846,129.0947418,14.0,207.0,3.278964163487713,-15.0
35.1044502,129.0947266,13.0,196.0,4.067360478430928,-11.0
35.1044083,129.0947113,15.0,185.0,4.86252608956909,-11.0
35.1043777,129.0947113,16.0,182.0,3.402569455585115,-3.0
35.104332,129.0947113,18.0,179.0,5.081615166394244,-3.0
35.1042786,129.0947113,18.0,174.0,5.937817284890042,-5.0
35.1042442,129.0947113,17.0,175.0,3.8251107605871573,1.0
35.1041985,129.0947266,17.0,172.0,5.268777211075949,-3.0
35.1041527,129.0947266,18.0,176.0,5.092734674885959,4.0
35.1041069,129.0947266,18.0,177.0,5.092734674885959,1.0
35.1040497,129.0947266,19.0,178.0,6.360358589892084,1.0
35.1040039,129.0947418,21.0,179.0,5.277112474413854,1.0
35.1039581,129.0947418,22.0,179.0,5.092734674885959,0.0
35.1039009,129.0947418,22.0,179.0,6.36035858918476,0.0
35.1038437,129.0947418,23.0,179.0,6.36035858918476,0.0
35.1037865,129.0947418,22.0,179.0,6.360358589892084,0.0
35.103714,129.0947418,22.0,176.0,8.061643316977317,-3.0
35.1036568,129.0947418,23.0,177.0,6.360358588477436,1.0
35.1035995,129.0947418,22.0,178.0,6.371478097676475,1.0
35.1035538,129.0947418,22.0,177.0,5.081615166394244,-1.0
35.1035004,129.0947418,21.0,176.0,5.937817284890042,-1.0
35.1034431,129.0947571,22.0,175.0,6.521730551551725,-1.0
35.1033783,129.0947571,20.0,177.0,7.20544119848152,2.0
35.1033363,129.0947571,20.0,176.0,4.670193369883917,-1.0
35.1032867,129.0947571,19.0,174.0,5.515275979888,-2.0
35.1032372,129.0947723,20.0,174.0,5.675186687889851,0.0
35.1031837,129.0947723,21.0,174.0,5.948936791967109,0.0
35.1031342,129.0947876,21.0,170.0,5.6774104638657565,-4.0
35.1030807,129.0947876,21.0,168.0,5.9489367926744325,-2.0
35.1030273,129.0948029,21.0,169.0,6.098764644958707,1.0
35.1029739,129.0948181,20.0,171.0,6.096695157876648,2.0
35.1029091,129.0948334,21.0,172.0,7.338640495808735,1.0
35.1028671,129.0948334,22.0,172.0,4.670193369883917,0.0
35.1028099,129.0948486,22.0,171.0,6.508931305155146,-1.0
35.1027565,129.0948486,21.0,172.0,5.937817284182718,1.0
35.1027031,129.0948639,22.0,171.0,6.098765908994917,-1.0
35.1026459,129.0948639,22.0,172.0,6.36035858918476,1.0
35.1025925,129.0948792,21.0,175.0,6.098766339292805,3.0
35.1025391,129.0948792,21.0,176.0,5.937817284182718,1.0
35.1024857,129.0948792,21.0,176.0,5.937817284890042,0.0
35.1024284,129.0948944,20.0,177.0,6.519798799087523,1.0
35.1023788,129.0948944,20.0,176.0,5.515275980595325,-1.0
35.1023178,129.0948944,20.0,174.0,6.7828998934794775,-2.0
35.1022758,129.0949097,20.0,174.0,4.873191787436633,0.0
35.1022263,129.0949097,20.0,179.0,5.5041564721036105,5.0
35.1021767,129.0949097,19.0,185.0,5.515275979180676,6.0
35.1021233,129.0948944,17.0,185.0,6.0987681676663446,0.0
35.1020889,129.0948944,17.0,183.0,3.8251107605871573,-2.0
35.1020317,129.0948944,18.0,177.0,6.36035858918476,-6.0
35.1019936,129.0948944,19.0,176.0,4.23653255639016,-1.0
35.101944,129.0948944,20.0,176.0,5.515275979888,0.0
35.1018906,129.0949097,21.0,175.0,6.09876907513367,-1.0
35.101841,129.0949097,19.0,175.0,5.515275979180676,0.0
35.1017876,129.0949097,20.0,173.0,5.937817284182718,-2.0
35.101738,129.0949249,20.0,175.0,5.685977923774508,2.0
35.1016884,129.0949249,20.0,182.0,5.515275979180676,7.0
35.101635,129.0949097,19.0,191.0,6.096700309742671,9.0
35.1015854,129.0948944,17.0,209.0,5.688197768548649,18.0
35.1015549,129.0948639,16.0,222.0,4.381857245887556,13.0
35.1015282,129.0948334,14.0,237.0,4.063639270366094,15.0
35.1015129,129.0947876,14.0,253.0,4.5004932648584735,16.0
35.1015053,129.0947266,15.0,278.0,5.613303081721316,25.0
35.1015129,129.0947113,15.0,289.0,1.6283409172776515,11.0
35.101532,129.0946503,14.0,307.0,5.9418544073203,18.0
35.1015587,129.0946198,15.0,323.0,4.063639182052072,16.0
35.1015892,129.0946045,16.0,335.0,3.665959517837308,12.0
35.1016273,129.0945892,16.0,343.0,4.459319782189246,8.0
35.1016655,129.094574,15.0,346.0,4.467060481583805,3.0
35.1017036,129.0945587,15.0,347.0,4.459319374885873,1.0
35.1017418,129.0945587,16.0,349.0,4.2476520648818745,2.0
35.1017838,129.0945435,16.0,350.0,4.870603856548928,1.0
35.1018257,129.0945435,16.0,353.0,4.659073861392202,3.0
35.1018639,129.0945282,15.0,355.0,4.469883849375889,2.0
35.101902,129.0945282,15.0,354.0,4.236532557097485,-1.0
35.1019478,129.0945282,14.0,355.0,5.092734674178635,1.0
35.1019745,129.0945282,13.0,357.0,2.968908642798683,2.0
35.1020088,129.0945129,11.0,356.0,4.060029046718922,-1.0
35.1020393,129.0945129,9.0,357.0,3.3914499470934008,1.0
35.1020584,129.0945129,7.0,355.0,2.1238260320872753,-2.0
35.1020737,129.0945129,6.0,357.0,1.7012847277925576,2.0
35.1020889,129.0945129,5.0,356.0,1.6901652193008434,-1.0
35.1021042,129.0945129,3.0,357.0,1.7012847277925576,1.0
