0,1,2,3,4
0.29879373,0.18310502,0.16347426,0.17262158,0.18200542
0.2959795,0.18001351,0.16711745,0.1750082,0.18188135
0.28694957,0.18339534,0.16876668,0.1727916,0.18809676
0.27650127,0.1739445,0.15532148,0.16758627,0.22664648
0.2803723,0.16669321,0.15595205,0.20992227,0.1870602
0.26813427,0.17020325,0.19917248,0.17605062,0.18643941
0.27648973,0.21690859,0.16870125,0.17486584,0.16303456
0.33823898,0.18218282,0.1643466,0.15188968,0.1633419
0.32510555,0.19434372,0.15390532,0.16248265,0.16416277
0.3392694,0.17821112,0.16143036,0.15973158,0.16135755
0.32882807,0.1950242,0.16455388,0.16242163,0.14917217
0.35558203,0.19631281,0.16563815,0.14849648,0.13397051
0.36430892,0.20464821,0.15778828,0.13752317,0.13573135
0.38067785,0.19383913,0.14460288,0.13746342,0.14341669
0.36503157,0.18085751,0.14571388,0.14498919,0.16340782
0.3466732,0.18456891,0.15533976,0.1661918,0.14722627
0.3715566,0.2055003,0.18433739,0.15929508,0.07931058
0.37820435,0.2305215,0.17001288,0.08416553,0.13709573
0.41117337,0.20945297,0.09356442,0.14430694,0.14150229
0.38532427,0.13384591,0.17212877,0.15670934,0.1519918
0.2953402,0.24038509,0.18005522,0.15716606,0.12705344
0.38136634,0.23212159,0.17139797,0.11998851,0.09512561
0.4335451,0.21822357,0.13963099,0.10789662,0.100703724
0.4728653,0.19479726,0.122015916,0.10434704,0.10597439
0.47488022,0.18162149,0.1190762,0.10904894,0.11537312
0.46055308,0.17010054,0.11791693,0.113357216,0.13807227
0.43592983,0.16509509,0.118632056,0.12748706,0.15285598
0.37705195,0.15404521,0.12288116,0.13391763,0.21210405
0.34258413,0.14517953,0.11707407,0.16570157,0.22946072
0.30381048,0.13437122,0.14044552,0.17857185,0.24280097
0.25997368,0.15055396,0.14829546,0.18832241,0.25285447
0.25716078,0.1493099,0.15474865,0.20247033,0.2363103
0.24677683,0.15688005,0.17166738,0.195601,0.22907472
0.23782079,0.17084382,0.17424813,0.20094779,0.21613948
0.235904,0.17626737,0.18696296,0.19686882,0.20399675
0.23830135,0.1889734,0.18288092,0.18558982,0.20425454
0.2560853,0.18020035,0.16618542,0.18081076,0.21671814
0.24501643,0.16652673,0.16378917,0.194005,0.23066276
0.22643448,0.15935,0.1702656,0.20204581,0.24190412
0.22259206,0.1666206,0.17896235,0.21474703,0.2170779
0.23181541,0.177076,0.19225489,0.19458309,0.20427069
0.23627989,0.1839062,0.16981298,0.1786239,0.23137704
0.24279854,0.16291662,0.15448749,0.20031616,0.2394813
0.22519208,0.15214694,0.17757508,0.21346456,0.23162144
0.2080214,0.17292154,0.18918829,0.20616314,0.22370562
0.22330225,0.17903407,0.17927633,0.19523987,0.22314748
0.23323047,0.17128511,0.17097683,0.19577534,0.22873226
0.23047577,0.16819341,0.1743451,0.20380151,0.22318418
0.23164745,0.17442298,0.1840774,0.2026762,0.20717607
0.23609462,0.17983876,0.18116856,0.18747234,0.2154257
0.24110386,0.17727585,0.1677481,0.19334978,0.22052239
0.23438284,0.16348787,0.17039004,0.19446667,0.23727259
0.22045761,0.1661724,0.17220025,0.2116718,0.22949797
0.2225272,0.16719212,0.18744996,0.20610689,0.21672386
0.22609067,0.18475752,0.1869425,0.19750544,0.20470384
0.23929757,0.18026216,0.17520396,0.18363284,0.22160342
0.24129008,0.17300577,0.16540931,0.2000529,0.22024192
0.23270893,0.16255681,0.17678407,0.19727822,0.23067194
0.22193778,0.1729238,0.17699772,0.20898953,0.21915118
0.23025447,0.17111404,0.18417442,0.1969931,0.217464
0.22610742,0.17645492,0.1731557,0.19269241,0.23158953
0.23160864,0.16430797,0.16698667,0.20265694,0.2344398
0.22156565,0.16194345,0.17790961,0.20804423,0.2305371
0.21440868,0.16668269,0.17788349,0.1992307,0.24179442
0.22013475,0.17039482,0.17494307,0.21555151,0.21897581
0.21367814,0.16015708,0.18232885,0.18670908,0.25712684
0.20100033,0.17086771,0.16330235,0.22729486,0.23753478
0.20494147,0.14858508,0.19455099,0.20573348,0.24618892
0.17954569,0.17738742,0.17793433,0.21541949,0.249713
0.19651854,0.15809973,0.18835425,0.22684202,0.2301854
0.1843391,0.17246386,0.20163289,0.20745973,0.23410444
0.18316633,0.17765503,0.17978945,0.2068701,0.25251904
0.19737332,0.16506703,0.18424018,0.23034613,0.22297336
0.19356371,0.17071581,0.20289329,0.19872843,0.23409879
0.192307,0.18564223,0.17552073,0.2089576,0.23757242
0.20434697,0.16056411,0.18226069,0.20927404,0.24355415
0.19537595,0.17462595,0.18921421,0.22234783,0.21843612
0.19904397,0.1751182,0.19643426,0.19512087,0.23428275
0.1984796,0.18128842,0.17099923,0.20585892,0.24337383
0.21573658,0.1654572,0.1858559,0.22055596,0.21239434
0.20563264,0.17932253,0.19674152,0.18853614,0.22976716
0.20872298,0.18103796,0.16590732,0.20162289,0.24270882
0.20868334,0.15668678,0.17405768,0.208851,0.25172123
0.20124663,0.16928874,0.18507056,0.22092114,0.22347286
0.20096032,0.17434469,0.19722512,0.20273827,0.22473164
0.20419118,0.18429649,0.18057422,0.20002735,0.23091082
0.21804239,0.17453824,0.18250303,0.21030314,0.21461324
0.22062534,0.18036918,0.19089831,0.19274299,0.21536417
0.2229013,0.18749307,0.17590368,0.1935623,0.22013962
0.23567107,0.17490399,0.17576556,0.1968164,0.21684301
0.23840468,0.18080094,0.1801147,0.19332372,0.20735607
0.24371941,0.18386753,0.1789482,0.18875945,0.20470542
0.24678665,0.18110833,0.17264475,0.18485788,0.21460234
0.2515472,0.18052238,0.17317566,0.19633107,0.19842374
0.25481096,0.18253087,0.18270694,0.17932291,0.2006283
0.26098934,0.19149746,0.16712548,0.18111068,0.19927701
0.27030116,0.17861481,0.17303012,0.18548124,0.19257273
0.2642543,0.18528378,0.17357889,0.1744296,0.20245346
0.27926594,0.18653925,0.16468911,0.18506803,0.18443765
0.27632242,0.17838718,0.17675808,0.16990413,0.19862814
0.2731096,0.19390434,0.16377348,0.18289249,0.18632008
0.28868324,0.18073046,0.17479512,0.17262843,0.18316276
0.28034708,0.19571334,0.170988,0.17416461,0.17878695
0.28538987,0.18752588,0.17093888,0.17053007,0.18561526
0.2908016,0.19306527,0.1677914,0.17361873,0.174723
0.29380888,0.19056813,0.17325446,0.16766806,0.17470045
0.29748368,0.19763146,0.17027566,0.17007425,0.1645349
0.2991011,0.1960027,0.17384578,0.16294429,0.16810611
0.32016003,0.20946461,0.17443493,0.16961738,0.1263231
0.3466209,0.21955132,0.18817121,0.13450955,0.111147024
0.3834811,0.24084389,0.15358096,0.11981098,0.1022831
0.41105855,0.20917913,0.14668234,0.11962572,0.113454245
0.41596308,0.20900732,0.14390618,0.12586956,0.10525381
0.4287787,0.20211928,0.1459721,0.11239809,0.110731795
0.40385777,0.21582127,0.14538735,0.13387793,0.10105569
0.45596763,0.22249347,0.17050256,0.1074985,0.043537874
0.53020394,0.2809888,0.12090261,0.047840632,0.020064047
0.47252795,0.11931157,0.08019747,0.039313182,0.2886498
0.12492845,0.09112273,0.048004407,0.2968242,0.43912014
0.17924197,0.022521587,0.17344818,0.3185578,0.30623052
0.13014056,0.1752417,0.24522805,0.2444269,0.2049628
0.15799147,0.21063596,0.23923498,0.21727355,0.174864
0.43317047,0.19394785,0.1460166,0.124977745,0.10188736
0.45355746,0.20811151,0.14066917,0.10457244,0.09308943
0.47081253,0.20570171,0.12142405,0.09673005,0.10533169
0.47791094,0.18392543,0.11276772,0.10905639,0.1163395
0.47163278,0.17231272,0.122364014,0.11594562,0.11774474
0.46326777,0.18050456,0.12522806,0.11232694,0.11867261
0.46520653,0.18284303,0.12035097,0.11248847,0.11911096
0.47178456,0.18073332,0.12331953,0.11637154,0.10779102
0.4823706,0.18423434,0.12748478,0.10512336,0.10078696
0.4933849,0.1920056,0.11634233,0.09833186,0.09993523
0.50463736,0.18215075,0.11230518,0.100949615,0.099957064
0.51023424,0.17826138,0.114624314,0.09911354,0.097766496
0.5185186,0.18076628,0.109665506,0.09425471,0.096794866
0.5277117,0.17505176,0.10498541,0.09325979,0.09899136
0.53362626,0.16901638,0.102149904,0.09235508,0.10285235
0.539458,0.16439027,0.09810167,0.09289691,0.105153196
0.54809254,0.15691634,0.099414855,0.09785364,0.09772259
0.5488444,0.16263515,0.1064896,0.09164548,0.09038535
0.5510539,0.17489208,0.100906245,0.085697494,0.087450355
0.5574804,0.16605647,0.09612016,0.084214106,0.09612892
0.5525996,0.16076723,0.09136262,0.086765386,0.10850517
0.5559507,0.15023832,0.09150285,0.097202614,0.105105475
0.5484075,0.14965989,0.10306587,0.09448305,0.104383714
0.5416264,0.16917607,0.09886888,0.09338202,0.09694662
0.5568155,0.156508,0.09886405,0.08933699,0.09847555
0.5522011,0.16457886,0.09575092,0.0888952,0.09857392
0.558273,0.15644975,0.09485187,0.089674056,0.10075125
0.5504838,0.1548517,0.09433672,0.08960397,0.11072387
0.55046076,0.15356693,0.09305057,0.098515645,0.1044061
0.55035394,0.14992367,0.10330943,0.09400907,0.1024039
0.5389234,0.16791372,0.09903652,0.0916325,0.10249391
0.54684854,0.15392126,0.0933402,0.08951572,0.11637427
0.54008555,0.14824119,0.08956774,0.09913498,0.12297045
0.53585666,0.1412924,0.10022706,0.10740945,0.11521441
0.5220455,0.16069722,0.10982528,0.09983615,0.107595794
0.52133685,0.16385691,0.099090144,0.093486935,0.122229174
0.521992,0.15054737,0.09454942,0.10710959,0.12580155
0.49312994,0.14487883,0.10654863,0.10568295,0.1497597
0.47579744,0.1605408,0.102042556,0.12415003,0.13746922
0.48140162,0.14331394,0.11713616,0.115073465,0.1430748
0.4672028,0.17492796,0.112435944,0.12231175,0.12312152
0.49822143,0.16013566,0.12096884,0.10846362,0.1122105
0.48801723,0.18420625,0.111679144,0.100179024,0.1159184
0.5026968,0.15827097,0.099032365,0.10072218,0.13927765
0.48069763,0.14729851,0.09747197,0.11556112,0.15897074
0.4616635,0.14034595,0.10774649,0.12797463,0.16226941
0.40538463,0.1383846,0.10799668,0.115637176,0.23259689
0.35434225,0.13173369,0.092386566,0.16695839,0.25457904
0.30558246,0.10148422,0.12829663,0.18110462,0.28353205
0.24739237,0.14817378,0.14387102,0.20769902,0.25286382
0.2375886,0.13883911,0.16157132,0.19267787,0.26932305
0.20407552,0.1575446,0.15755369,0.21572652,0.26509964
0.19312172,0.14334272,0.17796409,0.21858904,0.2669824
0.16465083,0.15662366,0.18054372,0.22298235,0.2751994
0.16293769,0.15195517,0.18282053,0.23166463,0.270622
0.1525611,0.15230031,0.18876341,0.22699976,0.27937546
0.15336092,0.15871122,0.18858185,0.23689866,0.26244733
0.1676782,0.16830215,0.21049169,0.24024087,0.21328704
0.17737804,0.19227983,0.22428085,0.20299977,0.20306145
0.20188314,0.20943803,0.18655732,0.18703145,0.21509007
0.24375103,0.18496045,0.17317362,0.19528148,0.20283337
0.26427698,0.19198215,0.19185732,0.19325331,0.15863024
0.3017991,0.2219799,0.19664906,0.15408254,0.12548947
0.3732793,0.24368553,0.16530114,0.12690079,0.090833254
0.43608817,0.2262536,0.14875266,0.10070484,0.08820072
0.4812474,0.21582289,0.11948389,0.09717335,0.086272456
0.5294264,0.18030065,0.11320407,0.09302083,0.08404797
0.5358894,0.17684343,0.10597276,0.08658658,0.09470785
0.28854802,0.14214237,0.09272213,0.083927184,0.3926603
0.36512536,0.1323313,0.082982,0.3351428,0.08441858
0.42475164,0.12112189,0.3244862,0.09425368,0.03538659
0.44228914,0.3793272,0.10447946,0.042957902,0.030946301
0.47151837,0.2044493,0.11701715,0.10126716,0.10574792
0.6596491,0.12150145,0.06771049,0.07067295,0.08046611
0.6519241,0.11874253,0.069143444,0.073994875,0.08619509
0.36192814,0.07234957,0.0539014,0.057555605,0.45426533
0.2423053,0.055956706,0.034067795,0.2111932,0.456477
0.22815908,0.03663673,0.11907688,0.27519873,0.34092858
0.17881113,0.112816505,0.19160415,0.2614424,0.25532582
0.08675594,0.1434112,0.2327279,0.26054272,0.2765622
0.35316092,0.15737057,0.13234797,0.15051359,0.20660694
0.34296024,0.14564332,0.122182496,0.1542965,0.23491745
0.319843,0.13781258,0.12935804,0.18356961,0.22941682
0.28958237,0.13396266,0.14120078,0.16454448,0.2707097
0.25719434,0.13679533,0.11986358,0.18247178,0.3036749
0.23590927,0.11304368,0.1324607,0.20944647,0.30913988
0.2025759,0.12806197,0.15715826,0.22036433,0.29183954
0.21516488,0.14890611,0.16800489,0.21269082,0.25523335
0.20668219,0.1578229,0.17272714,0.20360267,0.2591651
0.20744213,0.16629606,0.17515437,0.2220653,0.2290421
0.19432242,0.15910701,0.18839674,0.19670716,0.26146668
0.16738041,0.16079862,0.16264598,0.21995047,0.2892245
0.16263738,0.14120938,0.18724519,0.24991718,0.25899094
0.14019573,0.16149114,0.21552894,0.22889349,0.25389072
0.16655967,0.1952766,0.20678475,0.22984095,0.201538
0.21501552,0.20672792,0.2286437,0.20105992,0.14855303
0.24854448,0.24807537,0.2160288,0.15820628,0.12914513
0.30886176,0.24165462,0.16903467,0.13587072,0.1445782
0.3335904,0.20283937,0.1487825,0.15187722,0.16291049
0.33744454,0.183724,0.15937275,0.16131552,0.15814319
0.33370644,0.19337295,0.16378796,0.15151767,0.15761492
0.3550284,0.19186239,0.14542599,0.14221703,0.16546623
0.36324582,0.17704944,0.14029506,0.15263125,0.1667784
0.35615927,0.17493755,0.15315634,0.1560239,0.15972298
0.361941,0.18804115,0.15293367,0.14603126,0.15105294
0.38658634,0.18585126,0.14089876,0.13471837,0.15194525
0.3869326,0.180373,0.13895476,0.14559098,0.14814866
0.39342818,0.17568772,0.1447311,0.13571331,0.15043971
0.39972186,0.18824242,0.1377952,0.14010924,0.13413122
0.427929,0.18010068,0.14387459,0.12718144,0.12091422
0.42597094,0.19109626,0.13105763,0.114530824,0.13734435
0.44614905,0.16890748,0.11352798,0.12484031,0.14657521
0.4116772,0.1539608,0.1310857,0.14133696,0.16193935
0.40135705,0.17083053,0.1375251,0.1431275,0.14715984
0.41560408,0.17078349,0.1342693,0.12600508,0.15333802
0.42221996,0.17442371,0.12366393,0.13731995,0.14237246
0.4355207,0.16357513,0.13810329,0.13034198,0.13245884
0.4212375,0.1878797,0.13403283,0.123263516,0.13358647
0.45283318,0.17268741,0.12097815,0.119909585,0.13359173
0.45088583,0.17171389,0.12823617,0.1293565,0.11980761
0.46171662,0.17914763,0.1361331,0.114140846,0.108861834
0.47065747,0.18852574,0.11918926,0.10402439,0.11760323
0.49690223,0.1656043,0.108879425,0.111962475,0.1166516
0.47557935,0.16171594,0.124641836,0.11739587,0.12066699
0.46568605,0.17501992,0.12128375,0.112182185,0.12582803
0.48386768,0.16731209,0.11531929,0.117576934,0.115923986
0.49662066,0.16642863,0.12454318,0.1102775,0.10213007
0.49232492,0.17982504,0.11726094,0.09793062,0.112658456
0.5045839,0.15991074,0.09801219,0.10170518,0.13578801
0.45762202,0.13997097,0.10791329,0.12994069,0.164553
0.4103333,0.14486241,0.12625873,0.14212027,0.1764253
0.39777362,0.15983178,0.12857868,0.14379613,0.17001984
0.41626304,0.16090745,0.13469191,0.14414464,0.14399296
0.40639427,0.17815349,0.14280987,0.12824072,0.14440164
0.4287688,0.18572855,0.1270363,0.12988168,0.12858465
0.45615628,0.17477211,0.13641232,0.12169928,0.11095999
0.4470299,0.19917662,0.13722958,0.113643155,0.10292076
0.4791866,0.18378519,0.11721714,0.09601324,0.12379794
0.45412117,0.16781043,0.10677346,0.12558067,0.14571421
0.22344673,0.16280562,0.17858051,0.20316787,0.23199931
0.20450556,0.17653625,0.18464494,0.21086329,0.22345
0.22045203,0.17703567,0.18475066,0.19774632,0.22001538
0.21651311,0.17207839,0.1673328,0.1870287,0.25704706
0.21348284,0.15883015,0.16078748,0.22129984,0.24559964
0.20886858,0.15973358,0.19585663,0.2194306,0.21611065
0.19745526,0.18012398,0.18504712,0.18393326,0.25344038
0.21987014,0.17160253,0.15681821,0.21556276,0.2361464
0.21943995,0.15476796,0.18924989,0.2106561,0.22588617
0.20858441,0.18573195,0.19011216,0.20593522,0.20963617
0.23120755,0.17738849,0.17500995,0.17973642,0.23665753
0.2205994,0.16888492,0.15924709,0.20986262,0.241406
0.21565397,0.15181705,0.17610784,0.20304756,0.25337362
0.20045765,0.1694707,0.17688386,0.22265947,0.23052827
0.21545215,0.165879,0.18859722,0.19784527,0.23222645
0.2070675,0.1745395,0.16870873,0.19922245,0.25046188
0.21185003,0.15605044,0.16730116,0.2112166,0.25358176
0.2009189,0.15905851,0.18114744,0.21970578,0.23916936
0.20223032,0.17045195,0.18954675,0.20928612,0.22848487
0.2157906,0.17805041,0.18144585,0.20074113,0.22397196
0.22018836,0.16941473,0.17125046,0.19180642,0.24734
0.22433583,0.16869156,0.17081226,0.22035018,0.2158102
0.22671755,0.16761866,0.1917768,0.19019747,0.22368953
0.22966792,0.18889284,0.17104346,0.2008226,0.20957321
0.24200507,0.16356122,0.17278606,0.18259175,0.23905586
0.21747202,0.16808285,0.16003421,0.20883286,0.2455781
0.22746836,0.15915343,0.18141153,0.21341018,0.21855651
0.22037756,0.1779899,0.18741357,0.19325303,0.22096597
0.23477943,0.17623854,0.16370453,0.1879988,0.23727863
0.24076967,0.16552514,0.17062497,0.2147059,0.20837435
0.23188218,0.1733312,0.1911306,0.18663076,0.2170253
0.24499911,0.19181333,0.16740711,0.19309591,0.20268454
0.27242205,0.17464967,0.17612155,0.18407333,0.19273342
0.26999435,0.19557028,0.17924626,0.18491375,0.17027533
0.30089042,0.20037219,0.180658,0.16421667,0.15386266
0.3227433,0.20925087,0.1654067,0.15074405,0.1518551
0.34410173,0.19668482,0.1564444,0.15539432,0.14737476
0.345358,0.20241515,0.16912356,0.15312532,0.12997796
0.3154312,0.19920927,0.16624951,0.12574592,0.19336402
0.25550273,0.20257674,0.11911132,0.17884701,0.24396217
0.2999713,0.111984886,0.15499596,0.2000857,0.23296213
0.095976375,0.16411567,0.21459405,0.24323395,0.2820799
0.20454347,0.17365788,0.17844537,0.21111226,0.2322411
0.20793545,0.17615819,0.19474337,0.21304055,0.20812243
0.21725596,0.18905738,0.19305536,0.18950722,0.21112406
0.23487686,0.18378836,0.16537823,0.18547626,0.23048037
0.2411457,0.16667783,0.1693446,0.20738694,0.21544491
0.22165382,0.17207167,0.18655041,0.19327413,0.22644994
0.23525336,0.18581423,0.17150298,0.19832616,0.20910333
0.24333705,0.17190197,0.17793983,0.1868391,0.21998204
0.23105861,0.17824084,0.16626538,0.19429894,0.23013628
0.24171355,0.16741844,0.17212,0.20080002,0.21794797
0.22475976,0.17373091,0.1800968,0.195549,0.22586356
0.23108919,0.17429128,0.16796969,0.19236866,0.23428115
0.22701119,0.1655693,0.16954659,0.2082112,0.2296617
0.22238222,0.1686405,0.18371038,0.20364596,0.22162089
0.23535985,0.18164647,0.17932522,0.19459984,0.20906864
0.23142444,0.17414384,0.17073439,0.1838994,0.23979798
0.23582254,0.16869445,0.16088343,0.20985477,0.22474486
0.23489493,0.160368,0.18126605,0.19480886,0.22866215
0.2259517,0.17894036,0.17106928,0.20071681,0.22332186
0.24103525,0.16741753,0.17229988,0.19088589,0.2283615
0.23791781,0.17486803,0.17033423,0.20327573,0.21360421
0.24944536,0.16854988,0.17238761,0.18196902,0.22764812
0.2414451,0.17345859,0.16228612,0.20168108,0.2211291
0.24354753,0.16509414,0.17706028,0.19340706,0.22089098
0.22877161,0.17402732,0.16725649,0.18941258,0.240532
0.24080677,0.16530271,0.16238622,0.20494837,0.2265559
0.23607384,0.16785848,0.18313141,0.20333193,0.2096044
0.2299721,0.17778139,0.17714605,0.18253584,0.23256467
0.23603982,0.17435625,0.16178538,0.20564888,0.22216965
0.24336916,0.16061378,0.17500378,0.18707478,0.23393852
0.21887727,0.17165619,0.16191407,0.2046973,0.24285512
0.23457986,0.1597006,0.1773113,0.2111525,0.21725568
0.21974242,0.17454994,0.18631645,0.19417396,0.22521716
0.23496786,0.18370736,0.17334245,0.20193948,0.2060429
0.2460955,0.17030418,0.17477098,0.1797319,0.22909743
0.23685545,0.1722447,0.15693322,0.19827805,0.23568861
0.2374595,0.15857725,0.17555957,0.20859492,0.21980879
0.22486646,0.17454827,0.18217328,0.19254486,0.22586717
0.24555403,0.177636,0.16347936,0.19214854,0.22118208
0.24644746,0.16352274,0.17045847,0.19580247,0.22376896
0.24342331,0.17536376,0.17531845,0.20129152,0.20460293
0.25694457,0.17124721,0.1699131,0.17302072,0.22887443
0.24571334,0.16883515,0.15228058,0.19940217,0.23376884
0.25221843,0.1566039,0.17456843,0.20228252,0.21432666
0.24087022,0.17669259,0.17405818,0.18357702,0.22480197
0.266912,0.17172761,0.15577528,0.18881069,0.21677445
0.26529738,0.16214189,0.16893533,0.19169627,0.21192917
0.2542822,0.17230143,0.16490558,0.18444559,0.22406526
0.26935,0.16432422,0.15574427,0.18443349,0.22614802
0.2527465,0.16119722,0.16053414,0.1925296,0.23299247
0.2526119,0.1611275,0.16080867,0.19233379,0.23311816
0.23312455,0.15536423,0.16069199,0.19471206,0.25610715
0.21428525,0.15142076,0.16053882,0.21102041,0.26273477
0.20180145,0.1481224,0.17007118,0.21083322,0.26917177
0.19081692,0.15630923,0.17540815,0.22623818,0.2512275
0.19297299,0.15892433,0.1897862,0.21556614,0.24275032
0.19039679,0.17399852,0.1902604,0.2211982,0.22414604
0.20352717,0.17493649,0.1981659,0.20658743,0.21678302
0.20606643,0.18742578,0.19117245,0.20792818,0.20740712
0.22272329,0.18082358,0.19049193,0.19517556,0.21078567
0.2205363,0.1826736,0.1768337,0.1931872,0.22676915
0.2162627,0.16744405,0.17327362,0.20667897,0.23634067
0.20929314,0.16533823,0.18309182,0.2093046,0.23297223
0.20726211,0.17264177,0.18084097,0.20033786,0.23891729
0.2141283,0.17394228,0.17910346,0.21487638,0.21794955
0.21242563,0.17083126,0.19150259,0.19612284,0.2291177
0.21662773,0.18828538,0.18092683,0.21372244,0.20043764
0.22611123,0.1718251,0.18882349,0.17908837,0.2341518
0.21149793,0.18086219,0.15928727,0.20673369,0.24161884
0.22380884,0.15611559,0.18424258,0.21367122,0.22216174
0.19995494,0.17976141,0.19165859,0.19894674,0.22967839
0.21503095,0.17763019,0.17234604,0.19953051,0.2354623
0.21439882,0.16775566,0.18023758,0.2130883,0.22451976
0.21064082,0.18071222,0.19897485,0.20919567,0.20047645
0.2231413,0.19442412,0.19099888,0.18352827,0.20790748
0.2321114,0.18932147,0.17668064,0.19890083,0.20298561
0.23488922,0.18372123,0.19359183,0.19642052,0.19137712
0.24153577,0.20539196,0.19620585,0.18981594,0.16705045
0.25727522,0.20266803,0.18865153,0.16668607,0.1847191
0.26304105,0.2046803,0.17263359,0.18946241,0.17018265
0.27126434,0.19153012,0.195536,0.17369305,0.16797644
0.25695664,0.20784509,0.1722316,0.16219069,0.200776
0.27000958,0.18280905,0.1597529,0.19366725,0.1937612
0.2516785,0.17509791,0.1896563,0.1841731,0.19939426
0.23516463,0.19451836,0.17385323,0.18281981,0.21364391
0.25003466,0.17860384,0.17123277,0.19403407,0.2060947
0.23232003,0.17876515,0.18534316,0.18977907,0.21379256
0.22867334,0.18545824,0.17439498,0.19308594,0.2183875
0.2292304,0.17188194,0.17546631,0.19599806,0.22742325
0.21999952,0.1769337,0.18375781,0.21051894,0.20878999
0.21903084,0.18294208,0.1967617,0.19407666,0.20718867
0.22418344,0.19474524,0.18242544,0.19312264,0.20552324
0.23212378,0.1780307,0.17802379,0.18852188,0.22329983
0.22064601,0.17777972,0.17598543,0.20714569,0.2184432
0.21594872,0.17392488,0.19169545,0.20072344,0.21770746
0.21115951,0.18674056,0.18585798,0.20289671,0.21334527
0.22496001,0.18508926,0.19168794,0.20056795,0.19769481
0.23467842,0.20008326,0.2010309,0.19839793,0.16580942
0.26261324,0.21999201,0.20946395,0.17548339,0.13244748
0.29638025,0.23497972,0.19279537,0.14632848,0.12951621
0.33744106,0.23451862,0.17184651,0.14872107,0.1074727
0.3668502,0.22541738,0.18144622,0.12790197,0.09838424
0.37828046,0.2418864,0.15827248,0.11686977,0.10469088
0.39696392,0.20881194,0.14004463,0.11960961,0.13456993
0.35720018,0.18391281,0.13816833,0.14505829,0.1756604
0.31127706,0.17134152,0.15135738,0.17133406,0.1946899
0.28283694,0.17768711,0.17191961,0.18168394,0.18587242
0.27415976,0.19063136,0.17357862,0.16768378,0.19394644
0.279352,0.18569043,0.1593057,0.17797227,0.1976796
0.27895492,0.17621039,0.17340533,0.18427715,0.18715222
0.2682913,0.21700396,0.21135977,0.20764911,0.09569586
0.30837515,0.24878514,0.23262331,0.09874676,0.11146964
0.3743838,0.29331124,0.10955874,0.12060842,0.10213778
0.4532741,0.13320117,0.13419849,0.11244859,0.16687767
0.20072675,0.17792976,0.13959791,0.20550773,0.27623788
0.29616165,0.120165676,0.13543604,0.18104054,0.2671961
0.24049203,0.14066964,0.14975533,0.22076394,0.24831906
0.25679344,0.15580557,0.18643223,0.20810036,0.1928684
0.26037404,0.19829325,0.18780175,0.17095642,0.18257454
0.30297902,0.19834617,0.15975502,0.16787232,0.1710475
0.28531647,0.18830636,0.178469,0.17836423,0.16954392
0.2943396,0.19363582,0.16941334,0.15946561,0.1831456
0.30621165,0.18676403,0.15093917,0.16702756,0.1890576
0.29449135,0.16573079,0.15677421,0.17327319,0.20973046
0.27824882,0.17298493,0.16194843,0.19253455,0.19428329
0.28845328,0.16921932,0.16582635,0.16455354,0.21194749
0.28195295,0.17387325,0.14559966,0.18358473,0.2149894
0.29164863,0.15593469,0.16126294,0.18427527,0.20687845
0.27323416,0.17501308,0.16515933,0.18179944,0.20479394
0.30157566,0.17304339,0.15606909,0.17189811,0.19741385
0.29288372,0.17038913,0.1580204,0.17715095,0.20155579
0.2895979,0.16879901,0.15664572,0.17460129,0.21035604
0.29105663,0.16601084,0.15369125,0.179728,0.20951323
0.29353863,0.16958487,0.16177239,0.18269382,0.19241029
0.29937708,0.17694248,0.16447029,0.16885549,0.19035463
0.30187908,0.17676866,0.15008673,0.16356538,0.20770013
0.30486515,0.16434138,0.14808904,0.18094921,0.20175526
0.28623047,0.16368532,0.16276209,0.17617108,0.21115102
0.28032002,0.16810763,0.15213236,0.17729701,0.22214298
0.2786095,0.15443608,0.14676723,0.17997207,0.24021514
0.26446736,0.1516998,0.15390702,0.19824523,0.2316806
0.26335996,0.16355078,0.17144044,0.19315228,0.20849657
0.25734484,0.1707304,0.16024671,0.16743569,0.24424239
0.26965886,0.17133418,0.15180732,0.21040173,0.19679792
0.25418103,0.16630028,0.19073015,0.17041361,0.21837486
0.25498268,0.20644452,0.16298027,0.200179,0.17541349
0.2786143,0.18514869,0.20407099,0.17454956,0.15761642
0.2836071,0.23975705,0.1875887,0.16298845,0.1260587
0.3230223,0.21797967,0.17904004,0.13823788,0.1417201
0.32207155,0.21643333,0.15549934,0.15261988,0.15337592
0.31669638,0.20338239,0.18704632,0.18195812,0.11091683
0.34402132,0.25303456,0.22095749,0.12538196,0.056604683
0.44306663,0.30543488,0.14879867,0.06266386,0.040035952
0.595221,0.21008848,0.0844655,0.05371748,0.056507587
0.45637417,0.20076202,0.116065346,0.116668604,0.11012986
0.5498692,0.14739428,0.10309587,0.09187727,0.107763484
0.52354085,0.1498353,0.09108074,0.10205093,0.13349219
0.5459269,0.12874761,0.09574072,0.117631495,0.111953326
0.44347334,0.10471083,0.081244655,0.06867539,0.3018958
0.33246002,0.087012224,0.048457485,0.2213447,0.31072557
0.2810285,0.055712022,0.11401426,0.20577149,0.34347373
0.18149228,0.11946121,0.16892411,0.2444285,0.28569388
0.116153255,0.19863868,0.218508,0.23990779,0.22679217
0.14346203,0.22315806,0.23011312,0.24300605,0.16026072
